epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
73,1.6548314094543457,0.9244597554206848,1.993971586227417,1.024267315864563
74,1.6233580112457275,0.9202473759651184,1.9812514781951904,1.0204341411590576
75,1.6003361940383911,0.9167639017105103,1.968796968460083,1.0163938999176025
76,1.609877347946167,0.9126572608947754,1.9552602767944336,1.012436032295227
77,1.58449387550354,0.9083990454673767,1.9449390172958374,1.0089689493179321
78,1.5860685110092163,0.9045115113258362,1.9303547143936157,1.004953384399414
79,1.5742892026901245,0.9010611772537231,1.9215434789657593,1.0017032623291016
80,1.5557973384857178,0.8981979489326477,1.911226511001587,0.9980778098106384
81,1.5439105033874512,0.894188642501831,1.904624342918396,0.9956614375114441
82,1.5498099327087402,0.8914889693260193,1.8916375637054443,0.9922896027565002
83,1.5353084802627563,0.8882880806922913,1.8780744075775146,0.9889931082725525
84,1.5461701154708862,0.885002851486206,1.8720667362213135,0.9867392778396606
85,1.520432472229004,0.8826201558113098,1.860931158065796,0.9835816621780396
86,1.5142555236816406,0.8791578412055969,1.8516895771026611,0.9805941581726074
87,1.511258602142334,0.876530647277832,1.8444961309432983,0.9788231253623962
88,1.4869648218154907,0.8748865723609924,1.8373563289642334,0.9766435027122498
89,1.4905132055282593,0.8725792169570923,1.8279205560684204,0.974530041217804
90,1.4843015670776367,0.8690656423568726,1.8203426599502563,0.9718004465103149
91,1.4868659973144531,0.8672528862953186,1.8170490264892578,0.9718390703201294
92,1.475084662437439,0.8636347651481628,1.8030668497085571,0.9677223563194275
93,1.4695494174957275,0.8615610003471375,1.7971503734588623,0.9658349752426147
94,1.4487216472625732,0.8591431975364685,1.7948639392852783,0.9658654928207397
95,1.461827278137207,0.8584299683570862,1.7863842248916626,0.9632106423377991
96,1.4380273818969727,0.8547281622886658,1.7797619104385376,0.9613980054855347
97,1.4329338073730469,0.8530619144439697,1.7748377323150635,0.9597611427307129
98,1.4343640804290771,0.8496184349060059,1.768223524093628,0.9573922753334045
99,1.4375011920928955,0.8475627303123474,1.762221336364746,0.9553214311599731
100,1.4232815504074097,0.84554123878479,1.7590396404266357,0.9546907544136047
101,1.4167966842651367,0.84372478723526,1.7552292346954346,0.953664243221283
102,1.4057722091674805,0.8418704867362976,1.7501205205917358,0.9514505863189697
103,1.402312994003296,0.8386634588241577,1.7434561252593994,0.9492219090461731
104,1.3996773958206177,0.8358479738235474,1.738778829574585,0.947699785232544
105,1.4094194173812866,0.8348588347434998,1.7327388525009155,0.9452680349349976
106,1.3930937051773071,0.837384819984436,1.7312625646591187,0.9452390670776367
107,1.3934590816497803,0.8309106230735779,1.7262731790542603,0.9438632130622864
108,1.3852709531784058,0.8281012177467346,1.718348503112793,0.9405730366706848
109,1.3719176054000854,0.8278170824050903,1.7194366455078125,0.9427565336227417
110,1.372321605682373,0.829124391078949,1.7155253887176514,0.9403586983680725
111,1.3764903545379639,0.8223974108695984,1.7092134952545166,0.9371961355209351
112,1.3670682907104492,0.8212094306945801,1.7077157497406006,0.937974214553833
113,1.370924472808838,0.8224641680717468,1.7028114795684814,0.9357801079750061
114,1.3654671907424927,0.8180486559867859,1.6998904943466187,0.9347102642059326
115,1.3663047552108765,0.81624436378479,1.696881651878357,0.9332175850868225
116,1.3586829900741577,0.816344678401947,1.6946817636489868,0.9323927760124207
117,1.3508062362670898,0.8147459626197815,1.6937589645385742,0.9324085712432861
118,1.3456367254257202,0.811765730381012,1.6876184940338135,0.9291644096374512
119,1.3375393152236938,0.8096762299537659,1.6854979991912842,0.9287806153297424
120,1.3294286727905273,0.8090036511421204,1.68515944480896,0.9297777414321899
121,1.334592342376709,0.8092722296714783,1.6813335418701172,0.9272858500480652
122,1.3446985483169556,0.8058019280433655,1.6796605587005615,0.9266023635864258
123,1.3262054920196533,0.8035816550254822,1.6754335165023804,0.9240679740905762
124,1.3263449668884277,0.8057346940040588,1.6757100820541382,0.925382673740387
125,1.3399226665496826,0.8011137247085571,1.6698153018951416,0.9208850264549255
126,1.3507248163223267,0.7994972467422485,1.6706101894378662,0.9231169819831848
127,1.311558723449707,0.8017741441726685,1.6686794757843018,0.9211306571960449
128,1.3198837041854858,0.7989873886108398,1.6662667989730835,0.9202941060066223
129,1.3337501287460327,0.7964656352996826,1.6635233163833618,0.9180254936218262
130,1.315832257270813,0.797053873538971,1.6641594171524048,0.9201032519340515
131,1.3176153898239136,0.7950770258903503,1.6598761081695557,0.916473925113678
132,1.3070673942565918,0.7922031879425049,1.6599254608154297,0.9185217022895813
133,1.3142653703689575,0.7931804656982422,1.6577876806259155,0.9158807396888733
134,1.3031905889511108,0.7932012677192688,1.656681776046753,0.9155693650245667
135,1.290999412536621,0.7889323830604553,1.6545518636703491,0.9142359495162964
136,1.3055447340011597,0.7887181043624878,1.6538822650909424,0.9146875739097595
137,1.3130401372909546,0.7905916571617126,1.6528894901275635,0.9134057760238647
138,1.3089934587478638,0.7879698872566223,1.6544214487075806,0.9146400094032288
139,1.289631962776184,0.7852247953414917,1.6497358083724976,0.9111281037330627
140,1.298082709312439,0.7835379838943481,1.6498653888702393,0.9117832183837891
141,1.2959383726119995,0.7840139865875244,1.6498225927352905,0.9123070240020752
142,1.304295539855957,0.7852399945259094,1.6460262537002563,0.9076818823814392
143,1.3017135858535767,0.7823452949523926,1.6477302312850952,0.9099725484848022
144,1.2773919105529785,0.7834203839302063,1.6451046466827393,0.9069610834121704
145,1.287238597869873,0.7791222929954529,1.6452913284301758,0.9070633053779602
146,1.291643738746643,0.7788236737251282,1.6437358856201172,0.9054503440856934
147,1.2837878465652466,0.7789303064346313,1.6429193019866943,0.9047644138336182
148,1.2982511520385742,0.7771568894386292,1.6433820724487305,0.905171811580658
149,1.272419810295105,0.775696337223053,1.6427932977676392,0.9054281711578369
150,1.2718735933303833,0.7751510143280029,1.6420234441757202,0.9047330617904663
151,1.2720047235488892,0.7767980098724365,1.6397199630737305,0.902104377746582
152,1.2698255777359009,0.7729718685150146,1.6387717723846436,0.9011306762695312
153,1.2711153030395508,0.7737526297569275,1.638132095336914,0.9006560444831848
154,1.2780330181121826,0.7714834213256836,1.6383540630340576,0.9014922976493835
155,1.2689090967178345,0.7757692933082581,1.6403297185897827,0.9027888178825378
156,1.285341501235962,0.77060866355896,1.6395213603973389,0.9009619355201721
157,1.28217351436615,0.7697350382804871,1.6352951526641846,0.8995538353919983
158,1.2702938318252563,0.7708238959312439,1.6384403705596924,0.9015272855758667
159,1.2860097885131836,0.7724149823188782,1.6363699436187744,0.8977904319763184
160,1.287784218788147,0.7671985626220703,1.6333978176116943,0.8980702757835388
161,1.2693387269973755,0.7667062282562256,1.6371145248413086,0.8987079858779907
162,1.2667526006698608,0.7683651447296143,1.6356773376464844,0.8961381316184998
163,1.268761157989502,0.7663068771362305,1.6342494487762451,0.8961400389671326
164,1.2669610977172852,0.7657970786094666,1.634313941001892,0.8949748873710632
165,1.2678054571151733,0.7637310028076172,1.633504867553711,0.8944721221923828
166,1.2730348110198975,0.7648987174034119,1.6339706182479858,0.8951456546783447
167,1.2781078815460205,0.762718915939331,1.63534414768219,0.8962172269821167
168,1.2664943933486938,0.7655606865882874,1.6334733963012695,0.8933620452880859
169,1.2862412929534912,0.7617437243461609,1.633578896522522,0.8933626413345337
170,1.2575736045837402,0.7610716223716736,1.6337497234344482,0.8936924338340759
171,1.2608304023742676,0.7626029253005981,1.6330664157867432,0.8919133543968201
172,1.253811240196228,0.7608641982078552,1.6307271718978882,0.8919012546539307
173,1.2632635831832886,0.7587507367134094,1.633156418800354,0.892987072467804
174,1.2555696964263916,0.7650852203369141,1.6326494216918945,0.8918424248695374
175,1.2504452466964722,0.7591148614883423,1.6310945749282837,0.8920099139213562
176,1.261113166809082,0.7576500177383423,1.6324939727783203,0.8916064500808716
177,1.2581602334976196,0.7578793168067932,1.6319725513458252,0.8900638818740845
178,1.2598329782485962,0.7586603164672852,1.633376121520996,0.8921434283256531
179,1.2557271718978882,0.7581028938293457,1.6319624185562134,0.8910316824913025
180,1.2597033977508545,0.7588945627212524,1.6333701610565186,0.8913964033126831
181,1.247959017753601,0.7601587176322937,1.631346344947815,0.8926791548728943
182,1.2553163766860962,0.757664144039154,1.6313269138336182,0.8897733688354492
183,1.2539843320846558,0.7556147575378418,1.6311635971069336,0.8895558714866638
184,1.2423417568206787,0.7553050518035889,1.6315584182739258,0.889605700969696
185,1.2500568628311157,0.7565672397613525,1.631600022315979,0.8896172046661377
186,1.2469372749328613,0.7572885155677795,1.6336774826049805,0.8924883008003235
187,1.2427173852920532,0.7556719183921814,1.6314208507537842,0.8889197707176208
188,1.2422982454299927,0.7536619305610657,1.6324701309204102,0.8883435130119324
189,1.256616473197937,0.7540189027786255,1.6331632137298584,0.8907286524772644
190,1.2646278142929077,0.7558451890945435,1.6340649127960205,0.8907712697982788
191,1.2431015968322754,0.7531187534332275,1.6308292150497437,0.8883658647537231
192,1.2407350540161133,0.7537625432014465,1.6315553188323975,0.8878799676895142
193,1.2770198583602905,0.7530314922332764,1.6313285827636719,0.8882784247398376
194,1.255431056022644,0.7530972957611084,1.6333764791488647,0.8906731009483337
195,1.2413491010665894,0.7555453777313232,1.6307979822158813,0.8884981274604797
196,1.242479920387268,0.7528681755065918,1.6292861700057983,0.887056291103363
197,1.2504483461380005,0.7523292303085327,1.6325149536132812,0.8896596431732178
198,1.2562915086746216,0.7513318657875061,1.6324450969696045,0.8898876905441284
199,1.2583664655685425,0.7590292692184448,1.6323959827423096,0.8874966502189636
200,1.245558500289917,0.7536802887916565,1.6307674646377563,0.8868067264556885
201,1.2422454357147217,0.7588618397712708,1.633131742477417,0.8877248167991638
202,1.2390209436416626,0.7529715895652771,1.6294939517974854,0.8900661468505859
203,1.2440048456192017,0.7516933083534241,1.632651925086975,0.8877006769180298
204,1.2368203401565552,0.7504716515541077,1.6331552267074585,0.8879538774490356
205,1.2465083599090576,0.7498810887336731,1.6309382915496826,0.8862581253051758
206,1.2473593950271606,0.7493079900741577,1.6313575506210327,0.8855662941932678
207,1.240652084350586,0.7500705718994141,1.633941888809204,0.8874271512031555
208,1.2397345304489136,0.7499208450317383,1.631007194519043,0.884914755821228
209,1.244521975517273,0.7480597496032715,1.6334421634674072,0.8878191113471985
210,1.2501842975616455,0.7496666312217712,1.6323206424713135,0.8848122954368591
211,1.2493388652801514,0.7487195730209351,1.6325668096542358,0.8848251104354858
212,1.2526153326034546,0.7473894357681274,1.6323556900024414,0.8849025368690491
213,1.2447271347045898,0.7474955916404724,1.6334949731826782,0.886532187461853
214,1.2503986358642578,0.7488746643066406,1.6317628622055054,0.8853546380996704
215,1.2488540410995483,0.7489172220230103,1.634941816329956,0.8880771994590759
216,1.243908166885376,0.7476673722267151,1.631113052368164,0.8854633569717407
217,1.2476744651794434,0.7470616698265076,1.6344499588012695,0.8866546750068665
218,1.257733941078186,0.748863935470581,1.6313556432724,0.8838691115379333
219,1.2426494359970093,0.7471669316291809,1.634211778640747,0.8860430121421814
220,1.2443633079528809,0.7482386231422424,1.6329443454742432,0.8842349052429199
221,1.2472896575927734,0.748063325881958,1.632646918296814,0.8847293257713318
222,1.2308268547058105,0.7477311491966248,1.632157564163208,0.884061872959137
223,1.2363256216049194,0.7462819814682007,1.6327476501464844,0.8841613531112671
224,1.2451508045196533,0.7482039332389832,1.6333805322647095,0.8844096064567566
225,1.2462202310562134,0.7479857802391052,1.6339423656463623,0.8856699466705322
226,1.2528810501098633,0.7475261092185974,1.6319067478179932,0.8838647603988647
227,1.2334470748901367,0.7467207312583923,1.6321346759796143,0.885136604309082
228,1.2345924377441406,0.7458141446113586,1.6324388980865479,0.8841418623924255
229,1.237756371498108,0.7478942275047302,1.6325271129608154,0.8839303851127625
230,1.2494012117385864,0.7458847165107727,1.6345478296279907,0.8845088481903076
231,1.2447205781936646,0.7450315356254578,1.6349550485610962,0.8857855200767517
232,1.2410876750946045,0.7452665567398071,1.6328413486480713,0.8835964798927307
233,1.233115553855896,0.7448799014091492,1.6333338022232056,0.8843342065811157
234,1.2411242723464966,0.7478843927383423,1.6327476501464844,0.8846744894981384
235,1.2726682424545288,0.7457553744316101,1.6331371068954468,0.8835437297821045
236,1.2311819791793823,0.7455899119377136,1.6342624425888062,0.883501410484314
237,1.2298460006713867,0.743896484375,1.6341108083724976,0.8845643997192383
238,1.2593967914581299,0.7464762926101685,1.6332439184188843,0.8859493136405945
239,1.2304893732070923,0.7466542720794678,1.633540391921997,0.8853256106376648
240,1.2379711866378784,0.7452632784843445,1.6348960399627686,0.8859588503837585
241,1.252365231513977,0.7498756647109985,1.6333589553833008,0.8844068646430969
242,1.2475361824035645,0.7439976930618286,1.6333119869232178,0.8839628100395203
243,1.2509862184524536,0.743208646774292,1.6344139575958252,0.8831456303596497
244,1.2528305053710938,0.7452475428581238,1.6334969997406006,0.8849539160728455
245,1.2328300476074219,0.7435328364372253,1.6333822011947632,0.8829993605613708
246,1.2337037324905396,0.7468047738075256,1.6349105834960938,0.8842629194259644
247,1.2339822053909302,0.7439357042312622,1.632830023765564,0.8835027813911438
248,1.241572380065918,0.7456164360046387,1.636298418045044,0.8864806890487671
249,1.2333238124847412,0.75135338306427,1.6333036422729492,0.8871373534202576
