epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,5.529605388641357,1.6513398885726929,6.117866516113281,1.7384464740753174
1,4.365855693817139,1.5096787214279175,5.054172515869141,1.639628291130066
2,3.633314371109009,1.422109842300415,4.431301116943359,1.5593984127044678
3,3.3023929595947266,1.3817328214645386,4.033629417419434,1.5120128393173218
4,3.0473155975341797,1.3454337120056152,3.7731552124023438,1.4687626361846924
5,2.8996546268463135,1.311303734779358,3.5536274909973145,1.4253121614456177
6,2.7684695720672607,1.272919774055481,3.384596347808838,1.383566975593567
7,2.635162115097046,1.2339341640472412,3.231407880783081,1.3413804769515991
8,2.510793685913086,1.2002511024475098,3.081655502319336,1.3050299882888794
9,2.419849157333374,1.1620535850524902,2.968019723892212,1.27043879032135
10,2.311116933822632,1.133607029914856,2.8276705741882324,1.2376117706298828
11,2.2189574241638184,1.1066228151321411,2.72770357131958,1.2122703790664673
12,2.1350226402282715,1.0848230123519897,2.6145193576812744,1.185325026512146
13,2.0720551013946533,1.0581220388412476,2.5289855003356934,1.161500096321106
14,1.993274450302124,1.0366324186325073,2.4369935989379883,1.1376055479049683
15,1.9331254959106445,1.0172673463821411,2.350179672241211,1.1156864166259766
16,1.879986047744751,0.9973700046539307,2.270721197128296,1.093153715133667
17,1.828873872756958,0.9763703346252441,2.203583240509033,1.073668360710144
18,1.7620303630828857,0.9603025317192078,2.14068865776062,1.0559980869293213
19,1.7112388610839844,0.9413720965385437,2.080667018890381,1.0386743545532227
20,1.6707243919372559,0.9262756109237671,2.036247730255127,1.0259902477264404
21,1.6319127082824707,0.914231538772583,1.985691785812378,1.0120867490768433
22,1.6058967113494873,0.9013743996620178,1.9467236995697021,1.0007071495056152
23,1.57221257686615,0.8907600045204163,1.912024736404419,0.9908634424209595
24,1.5404396057128906,0.8823741674423218,1.8753169775009155,0.9805578589439392
25,1.5117565393447876,0.8728827834129333,1.8526417016983032,0.9747498631477356
26,1.4889154434204102,0.865858256816864,1.8266584873199463,0.9675619602203369
27,1.477462649345398,0.8577415943145752,1.8018686771392822,0.9602847099304199
28,1.4385343790054321,0.8502408266067505,1.7774137258529663,0.9529443383216858
29,1.4318956136703491,0.8418737053871155,1.761596918106079,0.9484934210777283
30,1.4046188592910767,0.8372684121131897,1.7429628372192383,0.9436464309692383
31,1.3938404321670532,0.8303839564323425,1.7268574237823486,0.9399877786636353
32,1.3800928592681885,0.8258942365646362,1.7179046869277954,0.9366286993026733
33,1.364705204963684,0.8191637992858887,1.7089345455169678,0.9340041875839233
34,1.3620914220809937,0.8146225810050964,1.696610689163208,0.9315609931945801
35,1.3486677408218384,0.8136913776397705,1.6851904392242432,0.9277380108833313
36,1.3439476490020752,0.8069618940353394,1.6801764965057373,0.9249392747879028
37,1.3299750089645386,0.8071063756942749,1.6741615533828735,0.9208729267120361
38,1.3321866989135742,0.798873245716095,1.666590929031372,0.9200000166893005
39,1.3191676139831543,0.7955524921417236,1.6615890264511108,0.9192258715629578
40,1.3052072525024414,0.7933763861656189,1.6581703424453735,0.9185835719108582
41,1.3173576593399048,0.7906229496002197,1.6519819498062134,0.9115826487541199
42,1.2922459840774536,0.78824782371521,1.64892578125,0.9117225408554077
43,1.3094964027404785,0.7838481664657593,1.64560866355896,0.9097843170166016
44,1.3035752773284912,0.7828101515769958,1.642443060874939,0.9042930006980896
45,1.2772892713546753,0.777466893196106,1.639478325843811,0.9055523872375488
46,1.275181770324707,0.7781314849853516,1.6399710178375244,0.9047884941101074
47,1.2841377258300781,0.7743825316429138,1.6352596282958984,0.8986468315124512
48,1.289115309715271,0.7713809609413147,1.6341896057128906,0.8971707224845886
